ID,Original_ID,Common_name,SMILES,Standardise_SMILES,Value,Unit,Endpoint,Standardized_Value,Standardized_Endpoint,No_symbol_Value,Assay,Description,Link,Source Type,Source,Citation,Publish_Year,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Ring_smiles,Macrocycle_Peripheral_smiles,Free_Amide_Ratio,Amide_Ratio,Num_Rings,Num_Aromatic_Rings,cLogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_Heavy_Atoms,Num_Carbon_Atoms,Fraction_SP3_Carbons,TPSA,Num_Rotatable_Bonds,Num_Charged_Atoms,Net_Charge,Kier_index,InchiKey
MC-0079,58,    ,O=S(C)(=O)NC1CCCN2CCOC3C(=CC(=CC=3F)F)C3CCC(CC3)OCC21,CS(=O)(=O)NC1CCCN2CCOc3c(F)cc(F)cc3C3CCC(CC3)OCC12,10,    ,ER,10.0,ER,10,MDCK,Efflux ratio,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,0.0,0.0,C1=COCCNCCOCCCC1,C1=COCCNCCOCCCC1,0.0,0.0,5,1,2.7822,444.544,5,1,30,21,0.714285714,76.25,2,0,0,6.621510507,GDUQUDFROFXSOO-UHFFFAOYSA-N
MC-0080,60,    ,O=S(C)(=O)NC1CCCN2C(COC3C(=CC=CC=3)C3CCC(CC3)OCC21)([2H])[2H],[2H]C1([2H])COc2ccccc2C2CCC(CC2)OCC2C(NS(C)(=O)=O)CCCN21,1.4,    ,ER,1.4,ER,1.4,MDCK,Efflux ratio,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,0.0,0.0,C1=COCCNCCOCCCC1,C1=COCCNCCOCCCC1,0.0,0.0,5,1,2.504,410.5762036,5,1,28,21,0.714285714,76.25,2,0,0,5.491615995,PXGBFKGVUVNLCZ-KLTYLHELSA-N
MC-0081,61,    ,O=S(C)(=O)NC1CCCN2CCOC3=CC=C(C=C3C3CCC(CC3)OCC21)Cl,CS(=O)(=O)NC1CCCN2CCOc3ccc(Cl)cc3C3CCC(CC3)OCC12,5.5,    ,ER,5.5,ER,5.5,MDCK,Efflux ratio,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,0.0,0.0,C1CCCOCCNCCOCC1,C1CCCOCCNCCOCC1,0.0,0.0,5,1,3.1574,443.009,5,1,29,21,0.714285714,76.25,2,0,0,6.708207158,ABJLHLNYAKHFHZ-UHFFFAOYSA-N
MC-0082,62,    ,O=S(C)(=O)NC1CCCN2C(COC3=CC=CC=C3C3CCC(CC3)OCC21)C,CC1COc2ccccc2C2CCC(CC2)OCC2C(NS(C)(=O)=O)CCCN12,22,    ,ER,22.0,ER,22,MDCK,Efflux ratio,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,0.0,0.0,C1CCCOCCNCCOCC1,CC1COccCCCCOCCN1,0.0,0.0,5,1,2.8925,422.591,5,1,29,22,0.727272727,76.25,2,0,0,6.488524295,DIIBEFRRSSRSPB-UHFFFAOYSA-N
MC-0082,63,    ,O=S(C)(=O)NC1CCCN2C(COC3C(=CC=CC=3)C3CCC(CC3)OCC21)C,CC1COc2ccccc2C2CCC(CC2)OCC2C(NS(C)(=O)=O)CCCN12,0.75,    ,ER,0.75,ER,0.75,MDCK,Efflux ratio,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,0.0,0.0,C1=COCCNCCOCCCC1,CC1COccCCCCOCCN1,0.0,0.0,5,1,2.8925,422.591,5,1,29,22,0.727272727,76.25,2,0,0,6.488524295,DIIBEFRRSSRSPB-UHFFFAOYSA-N
MC-0083,64,    ,O=S(C)(=O)NC1CCCN2C1COC1CCC(CC1)C1=CC(=CN=C1OCC2=O)F,CS(=O)(=O)NC1CCCN2C(=O)COc3ncc(F)cc3C3CCC(CC3)OCC12,30,    ,ER,30.0,ER,30,MDCK,Efflux ratio,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1.0,1.0,C1CCCOCCNCCOCC1,O=C1COccCCCCOCCN1,0.0,0.230769231,5,1,1.5647,441.525,6,1,30,20,0.7,106.21,2,0,0,6.263827833,DRZJUSYZPRBDLR-UHFFFAOYSA-N
MC-0084,65,    ,O=S(C)(=O)NC1CCCN2CCOC3C(=CC=CN=3)C3CCC(CC3)OCC21,CS(=O)(=O)NC1CCCN2CCOc3ncccc3C3CCC(CC3)OCC12,0.5,    ,ER,0.5,ER,0.5,MDCK,Efflux ratio,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,0.0,0.0,C1=COCCNCCOCCCC1,C1=COCCNCCOCCCC1,0.0,0.0,5,1,1.899,409.552,6,1,28,20,0.75,89.14,2,0,0,6.199732297,OTWWSJVFZOREQI-UHFFFAOYSA-N
MC-0085,CHEMBL532,Erythromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,14.4,    ,ER,14.4,ER,14.4,MDCK,Ratio of apparent permeability from basolateral to apical side over apical to basolateral side determined in MDR1-MDCKII cells,Not Available,ChEMBL,ChEMBL,ChEMBL,ChEMBL,14,0,0.0,0.0,C1CCCCCCOCCCCCC1,C[C@H]1[C@H](O)[C@@H](C)C(=O)O[C@H](C)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@](C)(O)[C@@H]1O,0.0,0.0,3,0,1.7856,733.937,14,5,51,37,0.945945946,193.91,7,0,0,14.71233817,ULGZDMOVFRHVEP-RWJQBGPGSA-N
MC-0085,CHEMBL532,Erythromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,8.5,    ,ER,8.5,ER,8.5,MDCK,Efflux ratio of permeability from apical to basolateral over basolateral to apical side of MDCK cells expressing BCRP,https://doi.org/10.1124/dmd.110.034629,ChEMBL,10.1124/dmd.110.034629,"(Lin et al., 2011)",2010,14,0,0.0,0.0,C1CCCCCCOCCCCCC1,C[C@H]1[C@H](O)[C@@H](C)C(=O)O[C@H](C)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@](C)(O)[C@@H]1O,0.0,0.0,3,0,1.7856,733.937,14,5,51,37,0.945945946,193.91,7,0,0,14.71233817,ULGZDMOVFRHVEP-RWJQBGPGSA-N
MC-0085,erythromycin,Erythromycin,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,12.7,    ,ER,12.7,ER,12.7,MDCK,Papp ratio (BA/AB) Without P-gp inhibitor,https://hrcak.srce.hr/62210,Journals,https://hrcak.srce.hr/62210,"(Nožinić et al., 2010)",2010,14,0,0.0,0.0,C1CCCCCCOCCCCCC1,C[C@H]1[C@H](O)[C@@H](C)C(=O)O[C@H](C)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@](C)(O)[C@@H]1O,0.0,0.0,3,0,1.7856,733.937,14,5,51,37,0.945945946,193.91,7,0,0,14.71233817,ULGZDMOVFRHVEP-RWJQBGPGSA-N
MC-0086,CHEMBL1741,Clarithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,31.3,    ,ER,31.3,ER,31.3,MDCK,Ratio of apparent permeability from basolateral to apical side over apical to basolateral side determined in MDR1-MDCKII cells,Not Available,ChEMBL,ChEMBL,ChEMBL,ChEMBL,14,0,0.0,0.0,C1CCCCCCOCCCCCC1,C[C@H]1[C@H](O)[C@@H](C)C(=O)O[C@H](C)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@](C)(O)[C@@H]1O,0.0,0.0,3,0,2.4397,747.964,14,4,52,38,0.947368421,182.91,8,0,0,15.31321432,AGOYDEPGAOXOCK-KCBOHYOISA-N
MC-0086,clarithromycin ,Clarithromycin,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)O)(C)O ,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,166,    ,ER,166.0,ER,166,MDCK,Papp ratio (BA/AB) Without P-gp inhibitor,https://hrcak.srce.hr/62210,Journals,https://hrcak.srce.hr/62210,"(Nožinić et al., 2010)",2010,14,0,0.0,0.0,C1CCCCCCOCCCCCC1,C[C@H]1[C@H](O)[C@@H](C)C(=O)O[C@H](C)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@](C)(O)[C@@H]1O,0.0,0.0,3,0,2.4397,747.964,14,4,52,38,0.947368421,182.91,8,0,0,15.31321432,AGOYDEPGAOXOCK-KCBOHYOISA-N
MC-0087,roxithromycin ,Roxithromycin ,CC[C@@H]1[C@@]([C@@H]([C@H](/C(=N/OCOCCOC)/[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,80,    ,ER,80.0,ER,80,MDCK,Papp ratio (BA/AB) Without P-gp inhibitor,https://hrcak.srce.hr/62210,Journals,https://hrcak.srce.hr/62210,"(Nožinić et al., 2010)",2010,14,0,0.0,0.0,C1CCCCCCOCCCCCC1,C[C@H]1/C(=N)[C@H](C)C[C@@](C)(O)[C@H](O)[C@@H](C)[C@H](O)[C@@H](C)C(=O)O[C@H](C)[C@@](C)(O)[C@@H]1O,0.0,0.0,3,0,2.2096,837.058,17,5,58,41,0.951219512,216.89,13,0,0,18.8008298,RXZBMPWDPOLZGW-XMRMVWPWSA-N
MC-0088,azithromycin ,Azithromycin,CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O  ,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,4.2,    ,ER,4.2,ER,4.2,MDCK,Papp ratio (BA/AB) Without P-gp inhibitor,https://hrcak.srce.hr/62210,Journals,https://hrcak.srce.hr/62210,"(Nožinić et al., 2010)",2010,15,0,0.0,0.0,C1CCCCNCCCCOCCCC1,C[C@H]1[C@H](O)[C@@H](C)C(=O)O[C@H](C)[C@@](C)(O)[C@H](O)[C@@H](C)N(C)C[C@H](C)C[C@@](C)(O)[C@@H]1O,0.0,0.0,3,0,1.9007,748.996,14,5,52,38,0.973684211,180.08,7,0,0,15.57529732,MQTOSJVFKKJCRP-BICOPXKESA-N
MC-0089,Telithromycin,Telithromycin,CC[C@@H]1[C@@]2([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H](C(=O)[C@H](C(=O)O1)C)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=C4)C5=CN=CC=C5)C,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,75.6,    ,ER,75.6,ER,75.6,MDCK,Papp ratio (BA/AB) Without P-gp inhibitor,https://hrcak.srce.hr/62210,Journals,https://hrcak.srce.hr/62210,"(Nožinić et al., 2010)",2010,14,0,0.0,0.0,C1CCCCCCOCCCCCC1,CC1C[C@@H](C)C(=O)[C@H](C)C[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@@H](C)C(=O)O[C@@H]1C,0.0,0.0,5,2,4.9292,812.018,14,1,58,43,0.720930233,171.85,11,0,0,14.5827165,LJVAJPDWBABPEJ-PNUFFHFMSA-N
MC-3984,CHEMBL1644463,    ,CC(C)S[C@H](NC(=O)[C@@H](C[C@H](O)[C@@H]1COCc2cccc(c2)C(c2ccccc2)NC(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N1)C(C)C)C(=O)NCc1ccccc1,CC(C)S[C@H](NC(=O)[C@@H](C[C@H](O)[C@@H]1COCc2cccc(c2)C(c2ccccc2)NC(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N1)C(C)C)C(=O)NCc1ccccc1,12,    ,ER,12.0,ER,12,MDCK,Efflux ratio of permeability from apical to basolateral over basolateral to apical side of MDCK2 cells over expressing human Pgp,https://doi.org/10.1016/j.bmcl.2010.10.140,ChEMBL,10.1016/j.bmcl.2010.10.140,"(Sund et al., 2011)",2010,15,2,0.0,2.0,C1=CCNCCOCC=CCCNCC1,C[C@@H]1COCcccCNC(=O)cccC(=O)N1,0.4,0.4,5,4,5.1539,858.096,9,5,60,45,0.377777778,216.92,14,0,0,15.93037338,FORMHTPKYXAYSB-SPHURBIESA-N
MC-3984,CHEMBL1644463,    ,CC(C)S[C@H](NC(=O)[C@@H](C[C@H](O)[C@@H]1COCc2cccc(c2)C(c2ccccc2)NC(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N1)C(C)C)C(=O)NCc1ccccc1,CC(C)S[C@H](NC(=O)[C@@H](C[C@H](O)[C@@H]1COCc2cccc(c2)C(c2ccccc2)NC(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N1)C(C)C)C(=O)NCc1ccccc1,2.3,    ,ER,2.3,ER,2.3,MDCK,Efflux ratio of permeability from apical to basolateral over basolateral to apical side of wild type MDCK2 cells,https://doi.org/10.1016/j.bmcl.2010.10.140,ChEMBL,10.1016/j.bmcl.2010.10.140,"(Sund et al., 2011)",2010,15,2,0.0,2.0,C1=CCNCCOCC=CCCNCC1,C[C@@H]1COCcccCNC(=O)cccC(=O)N1,0.4,0.4,5,4,5.1539,858.096,9,5,60,45,0.377777778,216.92,14,0,0,15.93037338,FORMHTPKYXAYSB-SPHURBIESA-N
MC-3985,CHEMBL1644464,    ,CC(C)CNC(=O)[C@@H](C[C@H](O)[C@@H]1COCc2cccc(c2)C(c2ccccc2)NC(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N1)C(C)C,CC(C)CNC(=O)[C@@H](C[C@H](O)[C@@H]1COCc2cccc(c2)C(c2ccccc2)NC(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N1)C(C)C,2,    ,ER,2.0,ER,2,MDCK,Efflux ratio of permeability from apical to basolateral over basolateral to apical side of wild type MDCK2 cells,https://doi.org/10.1016/j.bmcl.2010.10.140,ChEMBL,10.1016/j.bmcl.2010.10.140,"(Sund et al., 2011)",2010,15,2,0.0,2.0,C1=CCNCC=CCCOCCNCC1,C[C@@H]1COCcccCNC(=O)cccC(=O)N1,0.4,0.4,4,3,4.0258,692.879,7,4,49,37,0.432432432,162.52,10,0,0,12.59147351,NUOROLSRIMMSEX-WUPFMNCUSA-N
MC-3985,CHEMBL1644464,    ,CC(C)CNC(=O)[C@@H](C[C@H](O)[C@@H]1COCc2cccc(c2)C(c2ccccc2)NC(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N1)C(C)C,CC(C)CNC(=O)[C@@H](C[C@H](O)[C@@H]1COCc2cccc(c2)C(c2ccccc2)NC(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N1)C(C)C,10,    ,ER,10.0,ER,10,MDCK,Efflux ratio of permeability from apical to basolateral over basolateral to apical side of MDCK2 cells over expressing human Pgp,https://doi.org/10.1016/j.bmcl.2010.10.140,ChEMBL,10.1016/j.bmcl.2010.10.140,"(Sund et al., 2011)",2010,15,2,0.0,2.0,C1=CCNCC=CCCOCCNCC1,C[C@@H]1COCcccCNC(=O)cccC(=O)N1,0.4,0.4,4,3,4.0258,692.879,7,4,49,37,0.432432432,162.52,10,0,0,12.59147351,NUOROLSRIMMSEX-WUPFMNCUSA-N
MC-4023,CHEMBL3286820,    ,Cc1nn(C)c2c1-c1cnc(N)c(c1)O[C@H](C)c1cc(F)ccc1C(=O)N(C)C2,Cc1nn(C)c2c1-c1cnc(N)c(c1)O[C@H](C)c1cc(F)ccc1C(=O)N(C)C2,4.2,    ,ER,4.2,ER,4.2,MDCK,Efflux ratio of permeability from basolateral to apical side to apical to basolateral side of MDCK cells expressing MDR1 at pH 7.4,https://doi.org/10.1021/jm500261q,ChEMBL,10.1021/jm500261q,"(Johnson et al., 2014)",2014,12,0,1.0,1.0,C1=CCNCCCCOC=CC1,C[C@@H]1ccC(=O)N(C)Ccc-cccO1,0.0,0.25,4,3,3.23742,395.438,6,1,29,21,0.285714286,86.27,0,0,0,4.486743086,ASQDMAQHZGURLM-GFCCVEGCSA-N
MC-4024,CHEMBL3286821,    ,Cc1nn(C)c2c1-c1cnc(N)c(c1)O[C@@H](C)c1cc(F)ccc1C(=O)N(C)C2,Cc1nn(C)c2c1-c1cnc(N)c(c1)O[C@@H](C)c1cc(F)ccc1C(=O)N(C)C2,6,    ,ER,6.0,ER,6,MDCK,Efflux ratio of permeability from basolateral to apical side to apical to basolateral side of MDCK cells expressing MDR1 at pH 7.4,https://doi.org/10.1021/jm500261q,ChEMBL,10.1021/jm500261q,"(Johnson et al., 2014)",2014,12,0,1.0,1.0,C1=CCNCCCCOC=CC1,C[C@H]1ccC(=O)N(C)Ccc-cccO1,0.0,0.25,4,3,3.23742,395.438,6,1,29,21,0.285714286,86.27,0,0,0,4.486743086,ASQDMAQHZGURLM-LBPRGKRZSA-N
MC-4025,CHEMBL3286822,    ,Cc1nn(C)c2c1-c1cnc(N)c(c1)OCc1cc(F)ccc1C(=O)N(C)C2,Cc1nn(C)c2c1-c1cnc(N)c(c1)OCc1cc(F)ccc1C(=O)N(C)C2,5.5,    ,ER,5.5,ER,5.5,MDCK,Efflux ratio of permeability from basolateral to apical side to apical to basolateral side of MDCK cells expressing MDR1 at pH 7.4,https://doi.org/10.1021/jm500261q,ChEMBL,10.1021/jm500261q,"(Johnson et al., 2014)",2014,12,0,1.0,1.0,C1=CCNCCCCOC=CC1,CN1Ccc-cccOCccC1=O,0.0,0.25,4,3,2.67642,381.411,6,1,28,20,0.25,86.27,0,0,0,4.25503647,KTZLYUTXTQABMN-UHFFFAOYSA-N
MC-4026,CHEMBL3286823,    ,Cc1nn(C)c2c1-c1cnc(N)c(n1)O[C@H](C)c1cc(F)ccc1C(=O)N(C)C2,Cc1nn(C)c2c1-c1cnc(N)c(n1)O[C@H](C)c1cc(F)ccc1C(=O)N(C)C2,2.2,    ,ER,2.2,ER,2.2,MDCK,Efflux ratio of permeability from basolateral to apical side to apical to basolateral side of MDCK cells expressing MDR1 at pH 7.4,https://doi.org/10.1021/jm500261q,ChEMBL,10.1021/jm500261q,"(Johnson et al., 2014)",2014,12,0,1.0,1.0,C1=CCNCCCCOC=NC1,C[C@@H]1ccC(=O)N(C)Ccc-cncO1,0.0,0.25,4,3,2.63242,396.426,7,1,29,20,0.3,99.16,0,0,0,4.445678265,BOSKQVUEUWJLFT-LLVKDONJSA-N
MC-4027,CHEMBL3286824,    ,Cc1nn(C)c2c1-c1cnc(N)c(n1)O[C@@H](C)c1cc(F)ccc1C(=O)N(C)C2,Cc1nn(C)c2c1-c1cnc(N)c(n1)O[C@@H](C)c1cc(F)ccc1C(=O)N(C)C2,3.1,    ,ER,3.1,ER,3.1,MDCK,Efflux ratio of permeability from basolateral to apical side to apical to basolateral side of MDCK cells expressing MDR1 at pH 7.4,https://doi.org/10.1021/jm500261q,ChEMBL,10.1021/jm500261q,"(Johnson et al., 2014)",2014,12,0,1.0,1.0,C1=CCNCCCCOC=NC1,C[C@H]1ccC(=O)N(C)Ccc-cncO1,0.0,0.25,4,3,2.63242,396.426,7,1,29,20,0.3,99.16,0,0,0,4.445678265,BOSKQVUEUWJLFT-NSHDSACASA-N
MC-4028,CHEMBL3286825,    ,COc1nn(C)c2c1-c1cnc(N)c(c1)O[C@H](C)c1cc(F)ccc1C(=O)N(C)C2,COc1nn(C)c2c1-c1cnc(N)c(c1)O[C@H](C)c1cc(F)ccc1C(=O)N(C)C2,2.8,    ,ER,2.8,ER,2.8,MDCK,Efflux ratio of permeability from basolateral to apical side to apical to basolateral side of MDCK cells expressing MDR1 at pH 7.4,https://doi.org/10.1021/jm500261q,ChEMBL,10.1021/jm500261q,"(Johnson et al., 2014)",2014,12,0,1.0,1.0,C1=CCNCCCCOC=CC1,C[C@@H]1ccC(=O)N(C)Ccc-cccO1,0.0,0.25,4,3,2.9376,411.437,7,1,30,21,0.285714286,95.5,1,0,0,4.806879401,WIMIQKULKCAFMS-LLVKDONJSA-N
MC-4029,CHEMBL3286826,    ,COc1nn(C)c2c1-c1cnc(N)c(n1)O[C@H](C)c1cc(F)ccc1C(=O)N(C)C2,COc1nn(C)c2c1-c1cnc(N)c(n1)O[C@H](C)c1cc(F)ccc1C(=O)N(C)C2,2,    ,ER,2.0,ER,2,MDCK,Efflux ratio of permeability from basolateral to apical side to apical to basolateral side of MDCK cells expressing MDR1 at pH 7.4,https://doi.org/10.1021/jm500261q,ChEMBL,10.1021/jm500261q,"(Johnson et al., 2014)",2014,12,0,1.0,1.0,C1=CCNCCCCOC=NC1,C[C@@H]1ccC(=O)N(C)Ccc-cncO1,0.0,0.25,4,3,2.3326,412.425,8,1,30,20,0.3,108.39,1,0,0,4.764597135,ONGPJRHQODCQNJ-SNVBAGLBSA-N
MC-4030,CHEMBL3286827,    ,C[C@H]1Oc2cc(cnc2N)-c2cc(S(C)(=O)=O)ccc2CN(C)C(=O)c2ccc(F)cc21,C[C@H]1Oc2cc(cnc2N)-c2cc(S(C)(=O)=O)ccc2CN(C)C(=O)c2ccc(F)cc21,9.2,    ,ER,9.2,ER,9.2,MDCK,Efflux ratio of permeability from basolateral to apical side to apical to basolateral side of MDCK cells expressing MDR1 at pH 7.4,https://doi.org/10.1021/jm500261q,ChEMBL,10.1021/jm500261q,"(Johnson et al., 2014)",2014,12,0,1.0,1.0,C1=CCOCCCCNCCC1,C[C@@H]1ccC(=O)N(C)Ccc-cccO1,0.0,0.25,4,3,3.599,455.511,6,1,32,23,0.217391304,110.97,1,0,0,5.374799311,OMIYERABHRFNAV-CYBMUJFWSA-N
MC-4031,CHEMBL3286828,    ,C[C@H]1Oc2nc(cnc2N)-c2cc(S(C)(=O)=O)ccc2CN(C)C(=O)c2ccc(F)cc21,C[C@H]1Oc2nc(cnc2N)-c2cc(S(C)(=O)=O)ccc2CN(C)C(=O)c2ccc(F)cc21,6.7,    ,ER,6.7,ER,6.7,MDCK,Efflux ratio of permeability from basolateral to apical side to apical to basolateral side of MDCK cells expressing MDR1 at pH 7.4,https://doi.org/10.1021/jm500261q,ChEMBL,10.1021/jm500261q,"(Johnson et al., 2014)",2014,12,0,1.0,1.0,C1=NCOCCCCNCCC1,C[C@@H]1ccC(=O)N(C)Ccc-cncO1,0.0,0.25,4,3,2.994,456.499,7,1,32,22,0.227272727,123.86,1,0,0,5.331434072,YNONWHZLPLWALE-GFCCVEGCSA-N
