ID,Original_ID,Common_name,SMILES,Standardise_SMILES,Value,Unit,Endpoint,Standardized_Value,Standardized_Endpoint,No_symbol_Value,Assay,Description,Link,Source Type,Source,Citation,Publish_Year,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Ring_smiles,Macrocycle_Peripheral_smiles,Free_Amide_Ratio,Amide_Ratio,Num_Rings,Num_Aromatic_Rings,cLogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_Heavy_Atoms,Num_Carbon_Atoms,Fraction_SP3_Carbons,TPSA,Num_Rotatable_Bonds,Num_Charged_Atoms,Net_Charge,Kier_index,InchiKey
MC-3827,K-014,Erythromycin,O(C)C1(C)C(O)C(C)OC(O[C@H]2[C@H](C)[C@@H](OC3C(O)C(N(C)C)CC(C)O3)[C@@](O)(C)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@@](O)(C)[C@@H](CC)OC(=O)[C@@H]2C)C1,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0.28,10^-6 cm/s,Papp,-6.553,Log Papp,0.28,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,14,0,0.0,0.0,C1CCCCCCOCCCCCC1,C[C@H]1[C@H](O)[C@@H](C)C(=O)O[C@H](C)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@](C)(O)[C@@H]1O,0.0,0.0,3,0,1.7856,733.937,14,5,51,37,0.945945946,193.91,7,0,0,14.71233817,ULGZDMOVFRHVEP-TXJUTXNDSA-N
MC-3828,K-015,        ,O=C1[C@H](C)[C@@H](O)[C@@](O)(C)[C@@H](CC)OC(=O)[C@H](C)[C@@H](O)[C@H](C)[C@@H](OC2C(O)C(N(C)C)CC(C)O2)[C@@](O)(C)C[C@H]1C,CC[C@H]1OC(=O)[C@H](C)[C@@H](O)[C@H](C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0.11,10^-6 cm/s,Papp,-6.959,Log Papp,0.11,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,14,0,0.0,0.0,C1CCCCCCOCCCCCC1,C[C@H]1[C@H](O)[C@@H](C)C(=O)O[C@H](C)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@](C)(O)[C@@H]1O,0.0,0.0,2,0,0.8604,575.74,11,5,40,29,0.931034483,166.22,4,0,0,11.74538261,RJPUHGGFHBYABG-ORLVPWTISA-N
MC-3829,K-016,    ,O(C)C1(C)C(O)C(C)OC(O[C@H]2[C@H](C)[C@@H](OC3C(O)C(NC)CC(C)O3)[C@@](O)(C)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@@](O)(C)[C@@H](CC)OC(=O)[C@@H]2C)C1,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(NC)C2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0.068,10^-6 cm/s,Papp,-7.167,Log Papp,0.068000004,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,14,0,0.0,0.0,C1CCCCCCOCCCCCC1,C[C@H]1[C@H](O)[C@@H](C)C(=O)O[C@H](C)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@](C)(O)[C@@H]1O,0.0,0.0,3,0,1.4434,719.91,14,6,50,36,0.944444444,202.7,7,0,0,14.48046378,TXOOBKBDBNRQCF-HUBMKMBISA-N
MC-3830,K-017,    ,O=C1[C@H](C)[C@@H](O)[C@H](C)[C@@H](OC2C(O)C(N(C)C)CC(C)O2)[C@@](O)(C)C[C@@H](C)/C(=N\O)/[C@H](C)[C@@H](O)[C@@](O)(C)[C@@H](CC)O1,CC[C@H]1OC(=O)[C@H](C)[C@@H](O)[C@H](C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)/C(=N\O)[C@H](C)[C@@H](O)[C@]1(C)O,0.028,10^-6 cm/s,Papp,-7.553,Log Papp,0.028000001,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,14,0,0.0,0.0,C1CCCCCCOCCCCCC1,C[C@H]1/C(=N)[C@H](C)C[C@@](C)(O)[C@H](O)[C@@H](C)[C@H](O)[C@@H](C)C(=O)O[C@H](C)[C@@](C)(O)[C@@H]1O,0.0,0.0,2,0,1.1215,590.755,12,6,41,29,0.931034483,181.74,4,0,0,12.17584303,YJRGIMSNCPMDGW-OIEQLDRUSA-N
MC-3831,K-018,    ,O(C)C1(C)C(O)C(C)OC(O[C@H]2[C@H](C)[C@@H](OC3C(O)C([N+]([O-])(C)C)CC(C)O3)[C@@](O)(C)C[C@@H](C)/C(=N\O)/[C@H](C)[C@@H](O)[C@@](O)(C)[C@@H](CC)OC(=O)[C@@H]2C)C1,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC([N+](C)(C)[O-])C2O)[C@](C)(O)C[C@@H](C)/C(=N\O)[C@H](C)[C@@H](O)[C@]1(C)O,0.008,10^-6 cm/s,Papp,-8.102,Log Papp,0.0079,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,14,0,0.0,0.0,C1CCCCCCOCCCCCC1,C[C@H]1/C(=N)[C@H](C)C[C@@](C)(O)[C@H](O)[C@@H](C)[C@H](O)[C@@H](C)C(=O)O[C@H](C)[C@@](C)(O)[C@@H]1O,0.0,0.0,3,0,2.0593,764.951,15,6,53,37,0.945945946,229.25,7,2,0,14.96869061,JBJIFKAMBTWERS-NQDFRBAKSA-N
MC-3832,K-019,    ,O(C)C1(C)C(O)C(C)OC(O[C@H]2[C@H](C)[C@@H](OC3C(O)C(N(C)C)CC(C)O3)[C@@](O)(C)C[C@@H](C)C(O)[C@H](C)[C@@H](O)[C@@](O)(C)[C@@H](CC)OC(=O)[C@@H]2C)C1,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)C(O)[C@H](C)[C@@H](O)[C@]1(C)O,0.75,10^-6 cm/s,Papp,-6.125,Log Papp,0.75,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,14,0,0.0,0.0,C1CCCCCCOCCCCCC1,C[C@H]1C(O)[C@H](C)C[C@@](C)(O)[C@H](O)[C@@H](C)[C@H](O)[C@@H](C)C(=O)O[C@H](C)[C@@](C)(O)[C@@H]1O,0.0,0.0,3,0,1.5774,735.953,14,6,51,37,0.972972973,197.07,7,0,0,14.97043245,YGXCJEZVERXINS-CTRPESEFSA-N
MC-3833,K-020,    ,O([C@@H]1[C@@H](C)[C@H](O[C@@H]2OC(C)[C@H](O)C(OC)(C)C2)[C@@H](C)C(=O)O[C@H](CC)[C@](O)(C)[C@H](O)[C@@H](C)C2=C(C)C[C@@]1(C)O2)[C@H]1C(O)C(N(C)C)C[C@@H](C)O1,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2CC(C)(OC)[C@@H](O)C(C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)CC(N(C)C)C2O)[C@@]2(C)CC(C)=C(O2)[C@H](C)[C@@H](O)[C@]1(C)O,1.21,10^-6 cm/s,Papp,-5.917,Log Papp,1.21,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,13,0,0.0,0.0,C1CCCOCCCCCOCC1,C[C@H]1[C@H](O)[C@@H](C)C(=O)O[C@H](C)[C@@](C)(O)[C@H](O)[C@@H](C)COC(C)[C@@H]1O,0.0,0.0,4,0,2.8923,715.922,13,4,50,37,0.918918919,165.84,7,0,0,12.84854332,JFVYXJKGJMUGRG-MMJGUMHRSA-N
MC-3834,K-021,    ,O(C)C1(C)C(O)C(C)OC(O[C@H]2[C@H](C)[C@@H](OC3C(O)C(N(C)C)CC(C)O3)[C@]3(C)OC4([C@H](C)[C@@H](O)[C@](C)([C@@H](CC)OC(=O)[C@@H]2C)O4)C(C)C3)C1,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@@]2(C)CC(C)C3(O2)O[C@]1(C)[C@H](O)[C@H]3C,0.82,10^-6 cm/s,Papp,-6.086,Log Papp,0.81999999,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,12,0,0.0,0.0,C1CCCOCOCCOCC1,C[C@H]1[C@H](O)[C@@H](C)C(=O)O[C@H](C)C(C)OCOC(C)[C@@H]1O,0.0,0.0,5,0,2.9886,715.922,13,3,50,37,0.972972973,154.84,7,0,0,11.54613168,YKAVHPRGGAUFDN-RTOXFTLNSA-N
MC-3835,K-032,    ,O=C1[C@H](C)[C@@H](O)[C@H](C)[C@@H](OC2C(O)C(NC)CC(C)O2)[C@@H](C)C[C@@H](C)C(=O)/C=C/[C@@](O)(C)[C@@H](CC)O1,CC[C@H]1OC(=O)[C@H](C)[C@@H](O)[C@H](C)[C@@H](OC2OC(C)CC(NC)C2O)[C@@H](C)C[C@@H](C)C(=O)/C=C/[C@]1(C)O,4.98,10^-6 cm/s,Papp,-5.303,Log Papp,4.98,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,14,0,0.0,0.0,C1=CCCOCCCCCCCCC1,C[C@H]1C[C@@H](C)C(=O)/C=C/[C@](C)(O)[C@@H](C)OC(=O)[C@H](C)[C@@H](O)[C@H](C)[C@H]1O,0.0,0.0,2,0,1.9625,513.672,9,4,36,27,0.851851852,134.55,4,0,0,11.087573,AHOOAWDMBFRHML-JZQCZPTDSA-N
MC-3836,K-035,    ,O=C(NC([C@@H](C)c1ccccc1)C(=O)N[C@H](CC(=O)OC)c1sccn1)[C@@H](/N=C\1/[C@H](C(C)(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2[C@H](C)CCN2C(=O)CN/1)C(C)(C)C,COC(=O)C[C@@H](NC(=O)C(NC(=O)[C@@H](/N=C1\NCC(=O)N2CC[C@@H](C)[C@H]2C(=O)N[C@@H](C(C)C)C(=O)N[C@H]1C(C)(C)C)C(C)(C)C)[C@@H](C)c1ccccc1)c1nccs1,0.39,10^-6 cm/s,Papp,-6.409,Log Papp,0.38999999,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,12,2,1.0,3.0,C1CNCCNCCNCCN1,C[C@@H]1NC(=O)CNC(=O)CN/C(=N)[C@H](C)NC1=O,0.5,0.75,4,2,3.4771,823.074,10,5,58,42,0.619047619,228.53,11,0,0,15.22222905,KSIZLOPUXFSFNR-HLIFZKLESA-N
MC-3837,K-036,    ,O=C(NC([C@@H](C)c1ccccc1)C(=O)N[C@H](CC(=O)NN)c1sccn1)[C@@H](/N=C\1/[C@H](C(C)(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2[C@H](C)CCN2C(=O)CN/1)C(C)(C)C,CC(C)[C@@H]1NC(=O)[C@@H]2[C@H](C)CCN2C(=O)CN/C(=N\[C@H](C(=O)NC(C(=O)N[C@H](CC(=O)NN)c2nccs2)[C@@H](C)c2ccccc2)C(C)(C)C)[C@H](C(C)(C)C)NC1=O,2.25,10^-6 cm/s,Papp,-5.648,Log Papp,2.25,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,12,2,1.0,3.0,C1CNCCNCCNCCN1,C[C@@H]1NC(=O)CNC(=O)CN/C(=N)[C@H](C)NC1=O,0.5,0.75,4,2,2.294,823.078,10,7,58,41,0.609756098,257.35,11,0,0,15.18811174,MXJRDMDTCKCBSY-MYPFHNNDSA-N
MC-3838,K-037,    ,O=C(NC([C@@H](C)c1ccccc1)C(=O)N[C@H](CC(=O)NCc1ccccc1)c1sccn1)[C@@H](/N=C\1/[C@H](C(C)(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2[C@H](C)CCN2C(=O)CN/1)C(C)(C)C,CC(C)[C@@H]1NC(=O)[C@@H]2[C@H](C)CCN2C(=O)CN/C(=N\[C@H](C(=O)NC(C(=O)N[C@H](CC(=O)NCc2ccccc2)c2nccs2)[C@@H](C)c2ccccc2)C(C)(C)C)[C@H](C(C)(C)C)NC1=O,0.2,10^-6 cm/s,Papp,-6.699,Log Papp,0.2,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,12,2,1.0,3.0,C1CNCCNCCNCCN1,C[C@@H]1NC(=O)CNC(=O)CN/C(=N)[C@H](C)NC1=O,0.5,0.75,5,3,4.6205,898.188,9,6,64,48,0.541666667,231.33,13,0,0,16.4787644,LVWJGWXIRVSAJO-BJNZLATLSA-N
MC-3839,K-038,    ,O=C(NC([C@@H](C)c1ccccc1)C(=O)N[C@H](CC(=O)N1CCOCC1)c1sccn1)[C@@H](/N=C\1/[C@H](C(C)(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2[C@H](C)CCN2C(=O)CN/1)C(C)(C)C,CC(C)[C@@H]1NC(=O)[C@@H]2[C@H](C)CCN2C(=O)CN/C(=N\[C@H](C(=O)NC(C(=O)N[C@H](CC(=O)N2CCOCC2)c2nccs2)[C@@H](C)c2ccccc2)C(C)(C)C)[C@H](C(C)(C)C)NC1=O,0.086,10^-6 cm/s,Papp,-7.066,Log Papp,0.086000003,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,12,2,1.0,3.0,C1CNCCNCCNCCN1,C[C@@H]1NC(=O)CNC(=O)CN/C(=N)[C@H](C)NC1=O,0.5,0.75,5,2,3.1629,878.154,10,5,62,45,0.644444444,231.77,11,0,0,15.9337143,SQSSSUBUGKSAEZ-MFVQFWQSSA-N
MC-3840,K-039,    ,O=C(NC([C@@H](C)c1ccccc1)C(=O)N[C@H](CC(=O)NCC#C)c1sccn1)[C@@H](/N=C\1/[C@H](C(C)(C)C)NC(=O)[C@H](C(C)C)NC(=O)C2[C@H](C)CCN2C(=O)CN/1)C(C)(C)C,C#CCNC(=O)C[C@@H](NC(=O)C(NC(=O)[C@@H](/N=C1\NCC(=O)N2CC[C@@H](C)C2C(=O)N[C@@H](C(C)C)C(=O)N[C@H]1C(C)(C)C)C(C)(C)C)[C@@H](C)c1ccccc1)c1nccs1,1.36,10^-6 cm/s,Papp,-5.866,Log Papp,1.36,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,12,2,1.0,3.0,C1CNCCNCCNCCN1,C[C@@H]1NC(=O)CNC(=O)CN/C(=N)[C@H](C)NC1=O,0.5,0.75,4,2,3.0535,846.112,9,6,60,44,0.590909091,231.33,12,0,0,16.03492354,JKQTYEUHXDIRHU-BHRHPQLPSA-N
MC-3841,K-040,    ,O=C(NC([C@@H](C)c1ccccc1)C(=O)N[C@H](CC(=O)NCc1nnn(Cc2ccccc2)c1)c1sccn1)[C@@H](/N=C\1/[C@H](C(C)(C)C)NC(=O)[C@H](C(C)C)NC(=O)C2[C@H](C)CCN2C(=O)CN/1)C(C)(C)C,CC(C)[C@@H]1NC(=O)C2[C@H](C)CCN2C(=O)CN/C(=N\[C@H](C(=O)NC(C(=O)N[C@H](CC(=O)NCc2cn(Cc3ccccc3)nn2)c2nccs2)[C@@H](C)c2ccccc2)C(C)(C)C)[C@H](C(C)(C)C)NC1=O,0.095,10^-6 cm/s,Papp,-7.022,Log Papp,0.094999999,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,12,2,1.0,3.0,C1CNCCNCCNCCN1,C[C@@H]1NC(=O)CNC(=O)CN/C(=N)[C@H](C)NC1=O,0.5,0.75,6,4,4.2603,979.266,12,6,70,51,0.529411765,262.04,15,0,0,17.32817165,LVTSISIAIXPVQJ-PRTJLBBNSA-N
MC-3842,K-041,    ,O=C(NC([C@@H](C)c1ccccc1)C(=O)N[C@H](CC(=O)O)c1sccn1)[C@@H](/N=C\1/[C@H](C(C)(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2[C@H](C)CCN2C(=O)CN/1)C(C)(C)C,CC(C)[C@@H]1NC(=O)[C@@H]2[C@H](C)CCN2C(=O)CN/C(=N\[C@H](C(=O)NC(C(=O)N[C@H](CC(=O)O)c2nccs2)[C@@H](C)c2ccccc2)C(C)(C)C)[C@H](C(C)(C)C)NC1=O,1.61,10^-6 cm/s,Papp,-5.793,Log Papp,1.61,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,12,2,1.0,3.0,C1CNCCNCCNCCN1,C[C@@H]1NC(=O)CNC(=O)CN/C(=N)[C@H](C)NC1=O,0.5,0.75,4,2,3.3887,809.047,9,6,57,41,0.609756098,239.53,11,0,0,14.63502395,XNEHMJCUBKZYMV-MYPFHNNDSA-N
MC-3843,K-042,    ,S(C(=O)C[C@@H](NC(=O)C(NC(=O)[C@@H](/N=C\1/[C@H](C(C)(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2[C@H](C)CCN2C(=O)CN/1)C(C)(C)C)[C@@H](C)c1ccccc1)c1sccn1)CC,CCSC(=O)C[C@@H](NC(=O)C(NC(=O)[C@@H](/N=C1\NCC(=O)N2CC[C@@H](C)[C@H]2C(=O)N[C@@H](C(C)C)C(=O)N[C@H]1C(C)(C)C)C(C)(C)C)[C@@H](C)c1ccccc1)c1nccs1,1.54,10^-6 cm/s,Papp,-5.812,Log Papp,1.54,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,12,2,1.0,3.0,C1CNCCNCCNCCN1,C[C@@H]1NC(=O)CNC(=O)CN/C(=N)[C@H](C)NC1=O,0.5,0.75,4,2,4.5838,853.169,10,5,59,43,0.627906977,244.6,12,0,0,16.29788155,SAKXGKOPDXHRGL-APLQPEFQSA-N
MC-3844,K-043,    ,O=C(NC([C@@H](C)c1ccccc1)C(=O)N[C@H](CC=O)c1sccn1)[C@@H](/N=C\1/[C@H](C(C)(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2[C@H](C)CCN2C(=O)CN/1)C(C)(C)C,CC(C)[C@@H]1NC(=O)[C@@H]2[C@H](C)CCN2C(=O)CN/C(=N\[C@H](C(=O)NC(C(=O)N[C@H](CC=O)c2nccs2)[C@@H](C)c2ccccc2)C(C)(C)C)[C@H](C(C)(C)C)NC1=O,0.79,10^-6 cm/s,Papp,-6.102,Log Papp,0.79000002,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,12,2,1.0,3.0,C1CNCCNCCNCCN1,C[C@@H]1NC(=O)CNC(=O)CN/C(=N)[C@H](C)NC1=O,0.5,0.75,4,2,3.503,793.048,9,5,56,41,0.609756098,219.3,11,0,0,14.57330845,XVBGIOAXDIOEAO-RFCLAKFUSA-N
MC-3845,K-044,    ,O=C(NC([C@@H](C)c1ccccc1)C(=O)N[C@H](C/C=N/OC)c1sccn1)[C@@H](/N=C\1/[C@H](C(C)(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2[C@H](C)CCN2C(=O)CN/1)C(C)(C)C,CO/N=C/C[C@@H](NC(=O)C(NC(=O)[C@@H](/N=C1\NCC(=O)N2CC[C@@H](C)[C@H]2C(=O)N[C@@H](C(C)C)C(=O)N[C@H]1C(C)(C)C)C(C)(C)C)[C@@H](C)c1ccccc1)c1nccs1,0.44,10^-6 cm/s,Papp,-6.357,Log Papp,0.44,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,12,2,1.0,3.0,C1CNCCNCCNCCN1,C[C@@H]1NC(=O)CNC(=O)CN/C(=N)[C@H](C)NC1=O,0.5,0.75,4,2,3.9363,822.09,10,5,58,42,0.619047619,223.82,12,0,0,15.5906143,NDFUIQQDCRQAEJ-IACHCJJJSA-N
MC-3846,K-045,    ,S(C(=O)C[C@@H](NC(=O)[C@H](NC(=O)[C@@H](/N=C\1/[C@H](C(C)(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2[C@H](C)CCN2C(=O)CN/1)C(C)(C)C)[C@@H](C)c1ccccc1)c1sccn1)CCC,CCCSC(=O)C[C@@H](NC(=O)[C@H](NC(=O)[C@@H](/N=C1\NCC(=O)N2CC[C@@H](C)[C@H]2C(=O)N[C@@H](C(C)C)C(=O)N[C@H]1C(C)(C)C)C(C)(C)C)[C@@H](C)c1ccccc1)c1nccs1,2.2,10^-6 cm/s,Papp,-5.658,Log Papp,2.2,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,12,2,1.0,3.0,C1CNCCNCCNCCN1,C[C@@H]1NC(=O)CNC(=O)CN/C(=N)[C@H](C)NC1=O,0.5,0.75,4,2,4.9739,867.196,10,5,60,44,0.636363636,244.6,13,0,0,16.90714669,BQJAPTGLNXFOLZ-RNSPTYGASA-N
MC-3847,K-046,    ,S(C(=O)C[C@@H](NC(=O)[C@H](NC(=O)[C@@H](/N=C\1/[C@H](C(C)(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2[C@H](C)CCN2C(=O)CN/1)C(C)(C)C)[C@@H](C)c1ccccc1)c1sccn1)CCNC(=O)C,CC(=O)NCCSC(=O)C[C@@H](NC(=O)[C@H](NC(=O)[C@@H](/N=C1\NCC(=O)N2CC[C@@H](C)[C@H]2C(=O)N[C@@H](C(C)C)C(=O)N[C@H]1C(C)(C)C)C(C)(C)C)[C@@H](C)c1ccccc1)c1nccs1,0.058,10^-6 cm/s,Papp,-7.237,Log Papp,0.057999998,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,12,2,1.0,3.0,C1CNCCNCCNCCN1,C[C@@H]1NC(=O)CNC(=O)CN/C(=N)[C@H](C)NC1=O,0.5,0.75,4,2,3.7,910.221,11,6,63,45,0.622222222,273.7,14,0,0,17.88347646,BTSGMWGXXBNVKE-NAGYGHPZSA-N
MC-3848,K-047,    ,O=C(N[C@H](CC(=O)N)c1sccn1)[C@H](NC(=O)[C@@H](/N=C\1/[C@H](C(C)(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2[C@H](C)CCN2C(=O)CN/1)C(C)(C)C)[C@@H](C)c1ccccc1,CC(C)[C@@H]1NC(=O)[C@@H]2[C@H](C)CCN2C(=O)CN/C(=N\[C@H](C(=O)N[C@@H](C(=O)N[C@H](CC(N)=O)c2nccs2)[C@@H](C)c2ccccc2)C(C)(C)C)[C@H](C(C)(C)C)NC1=O,0.84,10^-6 cm/s,Papp,-6.076,Log Papp,0.83999997,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,12,2,1.0,3.0,C1CNCCNCCNCCN1,C[C@@H]1NC(=O)CNC(=O)CN/C(=N)[C@H](C)NC1=O,0.5,0.75,4,2,2.7894,808.063,9,6,57,41,0.609756098,245.32,11,0,0,14.63502395,SJWWKZLGZCHACV-MYKLTTCUSA-N
MC-3849,K-048,    ,O=C(NC[C@@H](NC(=O)[C@H](NC(=O)[C@@H](/N=C\1/[C@H](C(C)(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2[C@H](C)CCN2C(=O)CN/1)C(C)(C)C)C(C)c1ccccc1)c1sccn1)NCc1ccccc1,CC(C)[C@@H]1NC(=O)[C@@H]2[C@H](C)CCN2C(=O)CN/C(=N\[C@H](C(=O)N[C@@H](C(=O)N[C@H](CNC(=O)NCc2ccccc2)c2nccs2)C(C)c2ccccc2)C(C)(C)C)[C@H](C(C)(C)C)NC1=O,0.096,10^-6 cm/s,Papp,-7.018,Log Papp,0.096000001,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,12,2,1.0,3.0,C1CNCCNCCNCCN1,C[C@@H]1NC(=O)CNC(=O)CN/C(=N)[C@H](C)NC1=O,0.5,0.75,5,3,4.4134,913.203,9,7,65,48,0.541666667,243.36,13,0,0,16.89776399,RQHKNPKHOIODLA-KAWMAJHOSA-N
