ID,Original_ID,Common_name,SMILES,Standardise_SMILES,Value,Unit,Endpoint,Standardized_Value,Standardized_Endpoint,No_symbol_Value,Assay,Description,Link,Source Type,Source,Citation,Publish_Year,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Ring_smiles,Macrocycle_Peripheral_smiles,Free_Amide_Ratio,Amide_Ratio,Num_Rings,Num_Aromatic_Rings,cLogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_Heavy_Atoms,Num_Carbon_Atoms,Fraction_SP3_Carbons,TPSA,Num_Rotatable_Bonds,Num_Charged_Atoms,Net_Charge,Kier_index,InchiKey
MC-0013,1505,    ,OC(C)C1C(=O)N[C@@H](C(=O)N[C@@H](CCC2C=CC(=CC=2OCCN[C@@H](C(C)C)C(=O)N1C)F)CC)CC1=CNC2C=CC=CC1=2,CC[C@@H]1CCc2ccc(F)cc2OCCN[C@@H](C(C)C)C(=O)N(C)C(C(C)O)C(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)N1,299,    ,ER,299.0,ER,299,Caco-2,Efflux Ratio Without P-gp inhibitor,https://patentimages.storage.googleapis.com/f2/a4/4b/9c9ec4b8eb5fe0/WO2011053821A1.pdf,Patents,WO2011053821A1,"(Hoveyda et al., 2011)",2011,18,3,0.0,3.0,C1CCNCCNCCNCCNCCOCC1,CC1C(=O)N[C@H](C)C(=O)N[C@H](C)CCccOCCN[C@@H](C)C(=O)N1C,0.5,0.5,4,3,3.0763,623.77,6,5,45,34,0.5,135.79,5,0,0,11.57629627,UHGHSBAHYKRNMA-NJUGWKPBSA-N
MC-0014,1688,    ,OC(C)[C@H]1C(=O)N[C@@H](C(=O)N[C@H](C)C#CC2C=CC=CC=2OCCN[C@@H](C(C)C)C(=O)N1C)CC1=CC=CC=C1,CC(C)[C@@H]1NCCOc2ccccc2C#C[C@@H](C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](C(C)O)N(C)C1=O,318,    ,ER,318.0,ER,318,Caco-2,Efflux Ratio Without P-gp inhibitor,https://patentimages.storage.googleapis.com/f2/a4/4b/9c9ec4b8eb5fe0/WO2011053821A1.pdf,Patents,WO2011053821A1,"(Hoveyda et al., 2011)",2011,18,3,0.0,3.0,C1#CCNCCNCCNCCNCCOCC1,C[C@@H]1NCCOccC#C[C@@H](C)NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C1=O,0.5,0.5,3,2,1.4847,548.684,6,4,40,31,0.451612903,120.0,4,0,0,11.1148026,JWILPVURJDMZGB-SFOLDJSHSA-N
MC-0015,1777,    ,OC(C)[C@H]1C(=O)N[C@@H](C(=O)NCCCC2C=CC=C3CCC(CNC([C@@H](C)C)C(N1C)=O)OC3=2)CC1=CC=CC=C1,CC(C)C1NCC2CCc3cccc(c3O2)CCCNC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](C(C)O)N(C)C1=O,195,    ,ER,195.0,ER,195,Caco-2,Efflux Ratio Without P-gp inhibitor,https://patentimages.storage.googleapis.com/f2/a4/4b/9c9ec4b8eb5fe0/WO2011053821A1.pdf,Patents,WO2011053821A1,"(Hoveyda et al., 2011)",2011,18,3,0.0,3.0,C1=COCCNCCNCCNCCNCCC1,CC1NCCOccCCCNC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C1=O,0.5,0.5,4,2,1.9921,564.727,6,4,41,32,0.53125,120.0,4,0,0,10.39435333,PXMPUSICYOSMAQ-MDRNOUDVSA-N
MC-0016,1778,    ,OC(C)[C@H]1C(=O)N[C@@H](C(=O)NCCCC2C=CC=C3C=2OC(CC3)CN[C@@H](C2CC2)C(N1C)=O)CC1=CC=CC=C1,CC(O)[C@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)NCCCc2cccc3c2OC(CC3)CN[C@@H](C2CC2)C(=O)N1C,169,    ,ER,169.0,ER,169,Caco-2,Efflux Ratio Without P-gp inhibitor,https://patentimages.storage.googleapis.com/f2/a4/4b/9c9ec4b8eb5fe0/WO2011053821A1.pdf,Patents,WO2011053821A1,"(Hoveyda et al., 2011)",2011,18,3,0.0,3.0,C1CCNCCNCCNCCNCCOCC1,C[C@H]1C(=O)N[C@H](C)C(=O)NCCCccOCCN[C@@H](C2CC2)C(=O)N1C,0.5,0.5,5,2,1.7461,562.711,6,4,41,32,0.53125,120.0,4,0,0,9.246655989,VCVDUCBAESSWTM-NGIGVKCASA-N
MC-0017,1780,    ,OC(C)[C@H]1C(=O)N[C@@H](C(NCCCC2C=CC=C3CCC(CN[C@@H](CC)C(N1C)=O)OC3=2)=O)CC1=CC=CC=C1,CC[C@@H]1NCC2CCc3cccc(c3O2)CCCNC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](C(C)O)N(C)C1=O,297,    ,ER,297.0,ER,297,Caco-2,Efflux Ratio Without P-gp inhibitor,https://patentimages.storage.googleapis.com/f2/a4/4b/9c9ec4b8eb5fe0/WO2011053821A1.pdf,Patents,WO2011053821A1,"(Hoveyda et al., 2011)",2011,18,3,0.0,3.0,C1=COCCNCCNCCNCCNCCC1,C[C@@H]1NCCOccCCCNC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C1=O,0.5,0.5,4,2,1.7461,550.7,6,4,40,31,0.516129032,120.0,4,0,0,10.16956624,KDPWCPQHLOQWIL-IQOKYUKFSA-N
MC-0018,1843,    ,OC(C)[C@H]1C(=O)N[C@@H](C(NC2CCC(C2)C2C=CC=CC=2OCCN[C@@H](C(C)C)C(=O)N1C)=O)CC1C2C=CC=CC=2NC=1,CC(C)[C@@H]1NCCOc2ccccc2C2CCC(C2)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](C(C)O)N(C)C1=O,95,    ,ER,95.0,ER,95,Caco-2,Efflux Ratio Without P-gp inhibitor,https://patentimages.storage.googleapis.com/f2/a4/4b/9c9ec4b8eb5fe0/WO2011053821A1.pdf,Patents,WO2011053821A1,"(Hoveyda et al., 2011)",2011,18,3,0.0,3.0,C1CCNCCNCCNCCNCCOCC1,C[C@@H]1NCCOccCCCNC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C1=O,0.5,0.5,5,3,2.8621,603.764,6,5,44,34,0.5,135.79,4,0,0,9.904114706,JLEPDLWEVFLWTQ-KUFGETKKSA-N
MC-0019,1848,    ,OC(C)[C@H]1C(N[C@H](CC2=CC=CC=C2)C(=O)NC2CCC(C2)C2C=CC=CC=2OCCN[C@@H](C(C)C)C(N1C)=O)=O,CC(C)[C@@H]1NCCOc2ccccc2C2CCC(C2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](C(C)O)N(C)C1=O,241,    ,ER,241.0,ER,241,Caco-2,Efflux Ratio Without P-gp inhibitor,https://patentimages.storage.googleapis.com/f2/a4/4b/9c9ec4b8eb5fe0/WO2011053821A1.pdf,Patents,WO2011053821A1,"(Hoveyda et al., 2011)",2011,18,3,0.0,3.0,C1CCNCCNCCNCCNCCOCC1,C[C@@H]1NCCOccCCCNC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C1=O,0.5,0.5,4,2,2.3808,564.727,6,4,41,32,0.53125,120.0,4,0,0,10.39435333,ZZGDCPBDOIQECU-GSBUZMQLSA-N
MC-0020,1876,    ,OC(C)[C@H]1C(N[C@@H](C(NCC#CC2=C(C=CC=C2F)OCCN[C@@H](C(C)2CC2)C(N1C)=O)=O)CC1C=CC=CC=1)=O,CC(O)[C@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)NCC#Cc2c(F)cccc2OCCN[C@@H](C2(C)CC2)C(=O)N1C,288,    ,ER,288.0,ER,288,Caco-2,Efflux Ratio Without P-gp inhibitor,https://patentimages.storage.googleapis.com/f2/a4/4b/9c9ec4b8eb5fe0/WO2011053821A1.pdf,Patents,WO2011053821A1,"(Hoveyda et al., 2011)",2011,18,3,0.0,3.0,C1#CCNCCNCCNCCNCCOC=C1,C[C@H]1C(=O)N[C@H](C)C(=O)NCC#CccOCCN[C@@H](C2CC2)C(=O)N1C,0.5,0.5,4,2,1.3794,564.658,6,4,41,31,0.451612903,120.0,4,0,0,9.630450338,ZRSOAJHTNDDWOB-GUYWFFASSA-N
MC-0021,1903,    ,OC(C)[C@H]1C(=O)N[C@H](CC2C=CC(=CC=2)F)C(NC2CCC(C2)C2C=CC=CC=2OCCN[C@@H](C(C)C)C(N1C)=O)=O,CC(C)[C@@H]1NCCOc2ccccc2C2CCC(C2)NC(=O)[C@@H](Cc2ccc(F)cc2)NC(=O)[C@H](C(C)O)N(C)C1=O,203,    ,ER,203.0,ER,203,Caco-2,Efflux Ratio Without P-gp inhibitor,https://patentimages.storage.googleapis.com/f2/a4/4b/9c9ec4b8eb5fe0/WO2011053821A1.pdf,Patents,WO2011053821A1,"(Hoveyda et al., 2011)",2011,18,3,0.0,3.0,C1CCNCCNCCNCCNCCOCC1,C[C@@H]1NCCOccCCCNC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C1=O,0.5,0.5,4,2,2.5199,582.717,6,4,42,32,0.53125,120.0,4,0,0,10.5623571,OJACCSXHGPLFST-QRRILLEESA-N
MC-0022,1918,    ,OC(C)[C@H]1C(=O)N[C@@H](C(=O)NCC#CC2C=CC(=CC=2OCCN[C@@H](C(C)2CC2)C(=O)N1C)F)CC1C=CC=CC=1,CC(O)[C@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)NCC#Cc2ccc(F)cc2OCCN[C@@H](C2(C)CC2)C(=O)N1C,380,    ,ER,380.0,ER,380,Caco-2,Efflux Ratio Without P-gp inhibitor,https://patentimages.storage.googleapis.com/f2/a4/4b/9c9ec4b8eb5fe0/WO2011053821A1.pdf,Patents,WO2011053821A1,"(Hoveyda et al., 2011)",2011,18,3,0.0,3.0,C1#CCNCCNCCNCCNCCOCC1,C[C@H]1C(=O)N[C@H](C)C(=O)NCC#CccOCCN[C@@H](C2CC2)C(=O)N1C,0.5,0.5,4,2,1.3794,564.658,6,4,41,31,0.451612903,120.0,4,0,0,9.630450338,NETIVXYPBDAWHQ-GUYWFFASSA-N
MC-0023,1929,    ,OC([C@H]1C(=O)N[C@@H](C(=O)NCC#CC2C(=CC=CC=2OCCN[C@@H](C(C)C)C(=O)N1C)F)CC1C=CC=CC=1)C,CC(C)[C@@H]1NCCOc2cccc(F)c2C#CCNC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](C(C)O)N(C)C1=O,216,    ,ER,216.0,ER,216,Caco-2,Efflux Ratio Without P-gp inhibitor,https://patentimages.storage.googleapis.com/f2/a4/4b/9c9ec4b8eb5fe0/WO2011053821A1.pdf,Patents,WO2011053821A1,"(Hoveyda et al., 2011)",2011,18,3,0.0,3.0,C1#CCNCCNCCNCCNCCOCC1,C[C@@H]1NCCOccC#CCNC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C1=O,0.5,0.5,3,2,1.2353,552.647,6,4,40,30,0.433333333,120.0,4,0,0,11.05143553,UOGZMOLDAFCXPV-WKBUYWNLSA-N
MC-0024,801,    ,O=C1[C@@H](C)N(C([C@H](C2CCCCC2)NC[C@H]2CCC3C(=C(CCCNC([C@@H](CC(C)C)N1)=O)C=CC=3)O2)=O)C,CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](C2CCCCC2)NC[C@H]2CCc3cccc(c3O2)CCCNC1=O,0.672,    ,ER,0.672,ER,0.672,Caco-2,B to A/A to B,https://patentimages.storage.googleapis.com/2a/a0/d3/ac820476e213f6/WO2008130464A1.pdf,Patents,WO2008130464A1,"(Hoveyda et al., 2008)",2008,18,3,0.0,3.0,C1=COCCNCCNCCNCCNCCC1,C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)CNCCOccCCCNC1=O,0.5,0.5,4,1,3.3589,540.749,5,3,39,31,0.709677419,99.77,3,0,0,10.2751648,VZFTWTOTRKHOGV-YFVWJHKLSA-N
MC-0025,803,    ,O=C1[C@@H](C)N(C)C([C@H](C2CC2)NC[C@H]2CCC3=CC=CC(CCCNC([C@H](N1)CC1C=CC(=CC=1)O)=O)=C3O2)=O,C[C@@H]1C(=O)N[C@H](Cc2ccc(O)cc2)C(=O)NCCCc2cccc3c2O[C@H](CC3)CN[C@@H](C2CC2)C(=O)N1C,5.59,    ,ER,5.59,ER,5.59,Caco-2,B to A/A to B,https://patentimages.storage.googleapis.com/2a/a0/d3/ac820476e213f6/WO2008130464A1.pdf,Patents,WO2008130464A1,"(Hoveyda et al., 2008)",2008,18,2,1.0,3.0,C1CCNCCNCCNCCNCCOCC1,C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](C2CC2)NCCOccCCCNC1=O,0.333333333,0.5,5,2,2.0908,548.684,6,4,40,31,0.516129032,120.0,3,0,0,8.589259022,NDVNCRZWJNHRTA-LBHSSTRISA-N
MC-0026,825,    ,O=C1[C@@H](C)N(C)C([C@H](C2CC2)NC[C@@H](C)OC2C(CCCNC([C@@H](CC(C)C)N1)=O)CCCC2)=O,CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](C2CC2)NC[C@@H](C)OC2CCCCC2CCCNC1=O,1.08,    ,ER,1.08,ER,1.08,Caco-2,B to A/A to B,https://patentimages.storage.googleapis.com/2a/a0/d3/ac820476e213f6/WO2008130464A1.pdf,Patents,WO2008130464A1,"(Hoveyda et al., 2008)",2008,18,2,1.0,3.0,C1CCNCCNCCNCCNCCOCC1,C[C@@H]1CN[C@@H](C2CC2)C(=O)N(C)[C@H](C)C(=O)N[C@H](C)C(=O)NCCCCCO1,0.333333333,0.5,3,0,2.6063,492.705,5,3,35,27,0.888888889,99.77,3,0,0,10.39909791,CRGDXAUKARSYMB-ZJIMKDCKSA-N
MC-0027,826,    ,O=C1[C@@H](C)N(C)C([C@H](C2CC2)NC[C@@H](C)OC2CCCCC2CCCNC([C@@H](CC2C=CC(=CC=2)O)N1)=O)=O,C[C@@H]1CN[C@@H](C2CC2)C(=O)N(C)[C@H](C)C(=O)N[C@H](Cc2ccc(O)cc2)C(=O)NCCCC2CCCCC2O1,4.18,    ,ER,4.18,ER,4.18,Caco-2,B to A/A to B,https://patentimages.storage.googleapis.com/2a/a0/d3/ac820476e213f6/WO2008130464A1.pdf,Patents,WO2008130464A1,"(Hoveyda et al., 2008)",2008,18,2,1.0,3.0,C1CCNCCNCCNCCNCCOCC1,C[C@@H]1CN[C@@H](C2CC2)C(=O)N(C)[C@H](C)C(=O)N[C@H](C)C(=O)NCCCCCO1,0.333333333,0.5,4,1,2.5085,542.721,6,4,39,30,0.7,120.0,3,0,0,10.24086925,ZQSZBJYHBIQWDK-GWPGQKNJSA-N
MC-0032,52,    ,O(C)C1=C(C)C2=C(C=C1)C(=CC(C1SC=C(C(F)(F)F)N=1)=N2)O[C@H]1CCN2[C@H](C(N[C@@]3(C[C@H]3/C=C\CCCCN(C2=O)C)C(=O)NS(CC)(=O)=O)=O)C1,CCS(=O)(=O)NC(=O)[C@@]12C[C@H]1/C=C\CCCCN(C)C(=O)N1CC[C@H](Oc3cc(-c4nc(C(F)(F)F)cs4)nc4c(C)c(OC)ccc34)C[C@H]1C(=O)N2,2.7,    ,ER,2.7,ER,2.7,Caco-2,"5 _M of compound 52 was prepared in Hanks balanced salt solution containing 10 rriM HEPES and 15 mM glucose at a pH of 7.4,ER",https://patentimages.storage.googleapis.com/d6/e3/ea/f18f11e25984a8/WO2010118078A1.pdf,Patents,WO2010118078A1,"(Parsy et al., 2010)",2010,14,2,1.0,3.0,C1=CCCNCCNCNCCCC1,C[C@@]12C[C@H]1/C=C\CCCCN(C)C(=O)NCC(=O)N2,0.428571429,0.642857143,6,3,5.03862,778.876,10,2,53,35,0.514285714,196.75,7,0,0,10.66086491,LBFNIQDQVHGFEW-QBXJWKFLSA-N
MC-0033,1,    ,S(C)(CC1=CC2=CC(=C1)NC1N=C(C(=CN=1)F)C1C=CC(=CC=1OCCCCO2)F)(=N)=O,CS(=N)(=O)Cc1cc2cc(c1)OCCCCOc1cc(F)ccc1-c1nc(ncc1F)N2,1.4,    ,ER,1.4,ER,1.4,Caco-2,Efflux ratio,https://patentimages.storage.googleapis.com/f4/9e/72/7597d53070898d/WO2015155197A1.pdf,Patents,WO2015155197A1,"(Lücking et al., 2015)",2015,15,0,0.0,0.0,C1=COCCCCOCCC=NCNC1,C1=COCCCCOCCC=NCNC1,0.0,0.0,4,3,4.89337,460.506,7,2,32,22,0.272727273,105.57,2,0,0,6.221591143,ZEZIPBFAGNLJGF-UHFFFAOYSA-N
MC-0034,5,    ,CS(CC1C=C2N=C(C=1)OCCCOC1C=C(C=CC=1C1C(=CN=C(C=1)N2)F)F)(=O)=N,CS(=N)(=O)Cc1cc2nc(c1)OCCCOc1cc(F)ccc1-c1cc(ncc1F)N2,0.91,    ,ER,0.91,ER,0.91,Caco-2,Efflux ratio,https://patentimages.storage.googleapis.com/f4/9e/72/7597d53070898d/WO2015155197A1.pdf,Patents,WO2015155197A1,"(Lücking et al., 2015)",2015,14,0,0.0,0.0,C1=CNC=NCOCCCOCCC1,C1=CNC=NCOCCCOCCC1,0.0,0.0,4,3,4.50327,446.479,7,2,31,21,0.238095238,105.57,2,0,0,5.72713079,HYVNMODPQPIYNR-UHFFFAOYSA-N
